,1,2,3,4,5,CY,Z_count_1,Z_count_2,Z_count_3,Z_count_4,Z_count_5,Z_count_6,Z_min,Z_T,Z_max,Z_min_61,Z_max_61,Z_min_c,Z_T_c,Z_max_c,Z_min_61_c,Z_max_61_c,F_count_1,F_count_2,F_count_3,F_count_4,F_count_5,F_count_6,F_min,F_T,F_max,F_min_56,F_max_56,F_min_c,F_T_c,F_max_c,F_min_56_c,F_max_56_c
4549,4,4,1,3,2,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
4550,4,4,1,3,3,1,1,0,2,2,0,0,0,1,2,0,1,0,1,2,0,1,1,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1
4551,4,4,1,3,4,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4552,4,4,1,3,5,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4553,4,4,1,3,6,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
4554,4,4,1,4,1,1,2,0,0,3,0,0,0,2,3,0,2,0,2,3,0,2,2,2,2,5,2,2,2,2,5,2,2,2,2,5,2,2
4555,4,4,1,4,2,1,1,1,0,3,0,0,0,1,3,0,1,0,1,3,0,1,1,2,1,4,1,1,1,2,4,1,1,1,2,4,1,1
4556,4,4,1,4,3,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4557,4,4,1,4,4,1,1,0,0,4,0,0,0,1,4,0,1,0,1,4,0,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1
4558,4,4,1,4,5,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4559,4,4,1,4,6,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
4560,4,4,1,5,1,1,2,0,0,2,1,0,0,2,2,0,2,0,2,2,0,2,2,2,2,4,3,2,2,2,4,2,3,2,2,4,2,3
4561,4,4,1,5,2,1,1,1,0,2,1,0,0,1,2,0,1,0,1,2,0,1,1,2,1,3,2,1,1,2,3,1,2,1,2,3,1,2
4562,4,4,1,5,3,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4563,4,4,1,5,4,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4564,4,4,1,5,5,1,1,0,0,2,2,0,0,1,2,0,1,0,1,2,0,1,1,1,1,3,3,1,1,1,3,1,3,1,1,3,1,3
4565,4,4,1,5,6,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
4566,4,4,1,6,1,1,2,0,0,2,0,1,0,2,2,1,2,0,2,2,1,2,2,2,2,4,2,3,2,2,4,2,3,2,2,4,2,3
4567,4,4,1,6,2,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
4568,4,4,1,6,3,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
4569,4,4,1,6,4,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
4570,4,4,1,6,5,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
4571,4,4,1,6,6,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
4572,4,4,2,1,1,1,2,1,0,2,0,0,0,2,2,0,2,0,2,2,0,2,2,3,2,4,2,2,2,3,4,2,2,2,3,4,2,2
4573,4,4,2,1,2,1,1,2,0,2,0,0,0,1,2,0,1,0,1,2,0,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,1,1
4574,4,4,2,1,3,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
4575,4,4,2,1,4,1,1,1,0,3,0,0,0,1,3,0,1,0,1,3,0,1,1,2,1,4,1,1,1,2,4,1,1,1,2,4,1,1
4576,4,4,2,1,5,1,1,1,0,2,1,0,0,1,2,0,1,0,1,2,0,1,1,2,1,3,2,1,1,2,3,1,2,1,2,3,1,2
4577,4,4,2,1,6,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
4578,4,4,2,2,1,1,1,2,0,2,0,0,0,1,2,0,1,0,1,2,0,1,1,3,1,3,1,1,1,3,3,1,1,1,3,3,1,1
4579,4,4,2,2,2,1,0,3,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,2,0,0,0,3,3,0,0,0,3,3,0,0
4580,4,4,2,2,3,1,0,2,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,2,2,0,0,0,2,2,0,0
4581,4,4,2,2,4,1,0,2,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,3,0,0,0,2,3,0,0,0,2,3,0,0
4582,4,4,2,2,5,1,0,2,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,1,0,0,2,2,0,1,0,2,2,0,1
4583,4,4,2,2,6,1,0,2,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,2,0,2,0,1,0,2,2,0,1,0,2,2,0,1
4584,4,4,2,3,1,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
4585,4,4,2,3,2,1,0,2,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,2,2,0,0,0,2,2,0,0
4586,4,4,2,3,3,1,0,1,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0,1,2,0,0,0,1,2,0,0
4587,4,4,2,3,4,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4588,4,4,2,3,5,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4589,4,4,2,3,6,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
4590,4,4,2,4,1,1,1,1,0,3,0,0,0,1,3,0,1,0,1,3,0,1,1,2,1,4,1,1,1,2,4,1,1,1,2,4,1,1
4591,4,4,2,4,2,1,0,2,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,3,0,0,0,2,3,0,0,0,2,3,0,0
4592,4,4,2,4,3,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4593,4,4,2,4,4,1,0,1,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,4,0,0,0,1,4,0,0
4594,4,4,2,4,5,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4595,4,4,2,4,6,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
4596,4,4,2,5,1,1,1,1,0,2,1,0,0,1,2,0,1,0,1,2,0,1,1,2,1,3,2,1,1,2,3,1,2,1,2,3,1,2
4597,4,4,2,5,2,1,0,2,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,1,0,0,2,2,0,1,0,2,2,0,1
4598,4,4,2,5,3,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4599,4,4,2,5,4,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4600,4,4,2,5,5,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
4601,4,4,2,5,6,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
4602,4,4,2,6,1,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
4603,4,4,2,6,2,1,0,2,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,2,0,2,0,1,0,2,2,0,1,0,2,2,0,1
4604,4,4,2,6,3,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
4605,4,4,2,6,4,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
4606,4,4,2,6,5,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
4607,4,4,2,6,6,1,0,1,0,2,0,2,0,0,2,0,2,0,0,2,0,2,0,1,0,2,0,2,0,1,2,0,2,0,1,2,0,2
4608,4,4,3,1,1,1,2,0,1,2,0,0,0,2,2,0,2,0,2,2,0,2,2,2,3,4,2,2,2,2,4,2,2,2,2,4,2,2
4609,4,4,3,1,2,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
4610,4,4,3,1,3,1,1,0,2,2,0,0,0,1,2,0,1,0,1,2,0,1,1,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1
4611,4,4,3,1,4,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4612,4,4,3,1,5,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4613,4,4,3,1,6,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
4614,4,4,3,2,1,1,1,1,1,2,0,0,0,1,2,0,1,0,1,2,0,1,1,2,2,3,1,1,1,2,3,1,1,1,2,3,1,1
4615,4,4,3,2,2,1,0,2,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,2,1,2,0,0,0,2,2,0,0,0,2,2,0,0
4616,4,4,3,2,3,1,0,1,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0,1,2,0,0,0,1,2,0,0
4617,4,4,3,2,4,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4618,4,4,3,2,5,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4619,4,4,3,2,6,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
4620,4,4,3,3,1,1,1,0,2,2,0,0,0,1,2,0,1,0,1,2,0,1,1,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1
4621,4,4,3,3,2,1,0,1,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0,1,2,0,0,0,1,2,0,0
4622,4,4,3,3,3,1,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,3,0,0
4623,4,4,3,3,4,1,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0
4624,4,4,3,3,5,1,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,2,0,1,0,0,2,0,1
4625,4,4,3,3,6,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1
4626,4,4,3,4,1,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4627,4,4,3,4,2,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4628,4,4,3,4,3,1,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0
4629,4,4,3,4,4,1,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0
4630,4,4,3,4,5,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4631,4,4,3,4,6,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
4632,4,4,3,5,1,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4633,4,4,3,5,2,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4634,4,4,3,5,3,1,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,2,0,1,0,0,2,0,1
4635,4,4,3,5,4,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4636,4,4,3,5,5,1,0,0,1,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,2,0,2,0,0,2,0,2
4637,4,4,3,5,6,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
4638,4,4,3,6,1,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
4639,4,4,3,6,2,1,0,1,1,2,0,1,0,0,2,0,1,0,0,2,0,1,0,1,1,2,0,1,0,1,2,0,1,0,1,2,0,1
4640,4,4,3,6,3,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,2,2,0,1,0,0,2,0,1,0,0,2,0,1
4641,4,4,3,6,4,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
4642,4,4,3,6,5,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
4643,4,4,3,6,6,1,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2,0,0,1,2,0,2,0,0,2,0,2,0,0,2,0,2
4644,4,4,4,1,1,1,2,0,0,3,0,0,0,2,3,0,2,0,2,3,0,2,2,2,2,5,2,2,2,2,5,2,2,2,2,5,2,2
4645,4,4,4,1,2,1,1,1,0,3,0,0,0,1,3,0,1,0,1,3,0,1,1,2,1,4,1,1,1,2,4,1,1,1,2,4,1,1
4646,4,4,4,1,3,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4647,4,4,4,1,4,1,1,0,0,4,0,0,0,1,4,0,1,0,1,4,0,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1
4648,4,4,4,1,5,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4649,4,4,4,1,6,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
4650,4,4,4,2,1,1,1,1,0,3,0,0,0,1,3,0,1,0,1,3,0,1,1,2,1,4,1,1,1,2,4,1,1,1,2,4,1,1
4651,4,4,4,2,2,1,0,2,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,3,0,0,0,2,3,0,0,0,2,3,0,0
4652,4,4,4,2,3,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4653,4,4,4,2,4,1,0,1,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,4,0,0,0,1,4,0,0
4654,4,4,4,2,5,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4655,4,4,4,2,6,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
4656,4,4,4,3,1,1,1,0,1,3,0,0,0,1,3,0,1,0,1,3,0,1,1,1,2,4,1,1,1,1,4,1,1,1,1,4,1,1
4657,4,4,4,3,2,1,0,1,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,1,3,0,0,0,1,3,0,0,0,1,3,0,0
4658,4,4,4,3,3,1,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,3,0,0
4659,4,4,4,3,4,1,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0
4660,4,4,4,3,5,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4661,4,4,4,3,6,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
4662,4,4,4,4,1,1,1,0,0,4,0,0,0,1,4,0,1,0,1,4,0,1,1,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1
4663,4,4,4,4,2,1,0,1,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,4,0,0,0,1,4,0,0,0,1,4,0,0
4664,4,4,4,4,3,1,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,4,0,0
4665,4,4,4,4,4,1,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0
4666,4,4,4,4,5,1,0,0,0,4,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,4,0,1,0,0,4,0,1
4667,4,4,4,4,6,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1
4668,4,4,4,5,1,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4669,4,4,4,5,2,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4670,4,4,4,5,3,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4671,4,4,4,5,4,1,0,0,0,4,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,4,0,1,0,0,4,0,1
4672,4,4,4,5,5,1,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,2,0,0,3,0,2
4673,4,4,4,5,6,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
4674,4,4,4,6,1,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
4675,4,4,4,6,2,1,0,1,0,3,0,1,0,0,3,0,1,0,0,3,0,1,0,1,0,3,0,1,0,1,3,0,1,0,1,3,0,1
4676,4,4,4,6,3,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1,0,0,1,3,0,1,0,0,3,0,1,0,0,3,0,1
4677,4,4,4,6,4,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,4,0,1
4678,4,4,4,6,5,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
4679,4,4,4,6,6,1,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2,0,0,0,3,0,2,0,0,3,0,2,0,0,3,0,2
4680,4,4,5,1,1,1,2,0,0,2,1,0,0,2,2,0,2,0,2,2,0,2,2,2,2,4,3,2,2,2,4,2,3,2,2,4,2,3
4681,4,4,5,1,2,1,1,1,0,2,1,0,0,1,2,0,1,0,1,2,0,1,1,2,1,3,2,1,1,2,3,1,2,1,2,3,1,2
4682,4,4,5,1,3,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4683,4,4,5,1,4,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4684,4,4,5,1,5,1,1,0,0,2,2,0,0,1,2,0,1,0,1,2,0,1,1,1,1,3,3,1,1,1,3,1,3,1,1,3,1,3
4685,4,4,5,1,6,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
4686,4,4,5,2,1,1,1,1,0,2,1,0,0,1,2,0,1,0,1,2,0,1,1,2,1,3,2,1,1,2,3,1,2,1,2,3,1,2
4687,4,4,5,2,2,1,0,2,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,1,0,0,2,2,0,1,0,2,2,0,1
4688,4,4,5,2,3,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4689,4,4,5,2,4,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4690,4,4,5,2,5,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
4691,4,4,5,2,6,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
4692,4,4,5,3,1,1,1,0,1,2,1,0,0,1,2,0,1,0,1,2,0,1,1,1,2,3,2,1,1,1,3,1,2,1,1,3,1,2
4693,4,4,5,3,2,1,0,1,1,2,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,2,0,1,0,1,2,0,1
4694,4,4,5,3,3,1,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,1,0,0,0,2,0,1,0,0,2,0,1
4695,4,4,5,3,4,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4696,4,4,5,3,5,1,0,0,1,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,2,0,2,0,0,2,0,2
4697,4,4,5,3,6,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
4698,4,4,5,4,1,1,1,0,0,3,1,0,0,1,3,0,1,0,1,3,0,1,1,1,1,4,2,1,1,1,4,1,2,1,1,4,1,2
4699,4,4,5,4,2,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
4700,4,4,5,4,3,1,0,0,1,3,1,0,0,0,3,0,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,0,1,0,0,3,0,1
4701,4,4,5,4,4,1,0,0,0,4,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,4,0,1,0,0,4,0,1
4702,4,4,5,4,5,1,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,2,0,0,3,0,2
4703,4,4,5,4,6,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
4704,4,4,5,5,1,1,1,0,0,2,2,0,0,1,2,0,1,0,1,2,0,1,1,1,1,3,3,1,1,1,3,1,3,1,1,3,1,3
4705,4,4,5,5,2,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
4706,4,4,5,5,3,1,0,0,1,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,2,0,2,0,0,2,0,2
4707,4,4,5,5,4,1,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,3,0,2,0,0,3,0,2
4708,4,4,5,5,5,1,0,0,0,2,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,3,0,3,0,0,3,0,3
4709,4,4,5,5,6,1,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,2,1,0,0,2,1,2,0,0,2,1,2
4710,4,4,5,6,1,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
4711,4,4,5,6,2,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
4712,4,4,5,6,3,1,0,0,1,2,1,1,0,0,2,0,1,0,0,2,0,1,0,0,1,2,1,1,0,0,2,1,1,0,0,2,1,1
4713,4,4,5,6,4,1,0,0,0,3,1,1,0,0,3,0,1,0,0,3,0,1,0,0,0,3,1,1,0,0,3,1,1,0,0,3,1,1
4714,4,4,5,6,5,1,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,1,0,0,0,2,2,1,0,0,2,1,2,0,0,2,1,2
4715,4,4,5,6,6,1,0,0,0,2,1,2,0,0,2,0,2,0,0,2,0,2,0,0,0,2,1,2,0,0,2,1,2,0,0,2,1,2
4716,4,4,6,1,1,1,2,0,0,2,0,1,0,2,2,1,2,0,2,2,1,2,2,2,2,4,2,3,2,2,4,2,3,2,2,4,2,3
4717,4,4,6,1,2,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
4718,4,4,6,1,3,1,1,0,1,2,0,1,0,1,2,1,1,0,1,2,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,3,1,2
4719,4,4,6,1,4,1,1,0,0,3,0,1,0,1,3,1,1,0,1,3,1,1,1,1,1,4,1,2,1,1,4,1,2,1,1,4,1,2
4720,4,4,6,1,5,1,1,0,0,2,1,1,0,1,2,1,1,0,1,2,1,1,1,1,1,3,2,2,1,1,3,2,2,1,1,3,2,2
4721,4,4,6,1,6,1,1,0,0,2,0,2,0,1,2,1,2,0,1,2,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,3
4722,4,4,6,2,1,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
